"DateTime";"SystemType";"FlowDirection";"System";"SampleType";"SamplePoint";"dist_axial";"Parameter";"value"
"5005";2017-08-15 10:00:00;"Conventional";"HF";"H50p";"Out";"H50p-OUT";1;"DOC";NA
"5006";2017-05-16 10:00:00;"Conventional";"HF";"H50p";"Out";"H50p-OUT";1;"DOC";NA
"5007";2017-01-17 10:00:00;"Conventional";"HF";"H50p";"Out";"H50p-OUT";1;"DOC";NA
"5008";2017-07-18 10:00:00;"Conventional";"HF";"H50p";"Out";"H50p-OUT";1;"DOC";NA
"5009";2017-06-20 10:00:00;"Conventional";"HF";"H50p";"Out";"H50p-OUT";1;"DOC";NA
"5010";2017-02-21 10:00:00;"Conventional";"HF";"H50p";"Out";"H50p-OUT";1;"DOC";NA
"5011";2017-05-22 10:00:00;"Conventional";"HF";"H50p";"Out";"H50p-OUT";1;"DOC";NA
"5012";2017-08-22 10:00:00;"Conventional";"HF";"H50p";"Out";"H50p-OUT";1;"DOC";NA
"5013";2017-01-24 10:00:00;"Conventional";"HF";"H50p";"Out";"H50p-OUT";1;"DOC";NA
"5014";2017-04-25 10:00:00;"Conventional";"HF";"H50p";"Out";"H50p-OUT";1;"DOC";NA
"5015";2017-07-25 10:00:00;"Conventional";"HF";"H50p";"Out";"H50p-OUT";1;"DOC";NA
"5016";2017-06-27 10:00:00;"Conventional";"HF";"H50p";"Out";"H50p-OUT";1;"DOC";NA
"5017";2017-03-28 10:00:00;"Conventional";"HF";"H50p";"Out";"H50p-OUT";1;"DOC";NA
"5018";2017-08-29 10:00:00;"Conventional";"HF";"H50p";"Out";"H50p-OUT";1;"DOC";NA
"5019";2017-05-30 10:00:00;"Conventional";"HF";"H50p";"Out";"H50p-OUT";1;"DOC";NA
"5020";2017-01-31 10:00:00;"Conventional";"HF";"H50p";"Out";"H50p-OUT";1;"DOC";NA
"5021";2017-05-09 10:00:00;"Conventional";"HF";"H50";"Out";"H50-OUT";1;"DOC";NA
"5022";2017-05-22 10:00:00;"Conventional";"HF";"H50";"Out";"H50-OUT";1;"DOC";NA
"5023";2017-03-01 10:00:00;"Conventional";"VF";"VSp";"Out";"VSp-OUT";1;"DOC";NA
"5024";2017-08-01 10:00:00;"Conventional";"VF";"VSp";"Out";"VSp-OUT";1;"DOC";NA
"5025";2017-05-02 10:00:00;"Conventional";"VF";"VSp";"Out";"VSp-OUT";1;"DOC";NA
"5026";2017-04-04 10:00:00;"Conventional";"VF";"VSp";"Out";"VSp-OUT";1;"DOC";NA
"5027";2017-07-04 10:00:00;"Conventional";"VF";"VSp";"Out";"VSp-OUT";1;"DOC";NA
"5028";2017-02-07 10:00:00;"Conventional";"VF";"VSp";"Out";"VSp-OUT";1;"DOC";NA
"5029";2017-03-07 10:00:00;"Conventional";"VF";"VSp";"Out";"VSp-OUT";1;"DOC";NA
"5030";2017-08-08 10:00:00;"Conventional";"VF";"VSp";"Out";"VSp-OUT";1;"DOC";NA
"5031";2017-05-09 10:00:00;"Conventional";"VF";"VSp";"Out";"VSp-OUT";1;"DOC";NA
"5032";2017-04-11 10:00:00;"Conventional";"VF";"VSp";"Out";"VSp-OUT";1;"DOC";NA
"5033";2017-02-14 10:00:00;"Conventional";"VF";"VSp";"Out";"VSp-OUT";1;"DOC";NA
"5034";2017-03-14 10:00:00;"Conventional";"VF";"VSp";"Out";"VSp-OUT";1;"DOC";NA
"5035";2017-06-14 10:00:00;"Conventional";"VF";"VSp";"Out";"VSp-OUT";1;"DOC";NA
"5036";2017-08-15 10:00:00;"Conventional";"VF";"VSp";"Out";"VSp-OUT";1;"DOC";NA
"5037";2017-05-16 10:00:00;"Conventional";"VF";"VSp";"Out";"VSp-OUT";1;"DOC";NA
"5038";2017-07-18 10:00:00;"Conventional";"VF";"VSp";"Out";"VSp-OUT";1;"DOC";NA
"5039";2017-04-19 10:00:00;"Conventional";"VF";"VSp";"Out";"VSp-OUT";1;"DOC";NA
"5040";2017-03-21 10:00:00;"Conventional";"VF";"VSp";"Out";"VSp-OUT";1;"DOC";NA
"5041";2017-05-22 10:00:00;"Conventional";"VF";"VSp";"Out";"VSp-OUT";1;"DOC";NA
"5042";2017-08-22 10:00:00;"Conventional";"VF";"VSp";"Out";"VSp-OUT";1;"DOC";NA
"5043";2017-01-24 10:00:00;"Conventional";"VF";"VSp";"Out";"VSp-OUT";1;"DOC";NA
"5044";2017-04-25 10:00:00;"Conventional";"VF";"VSp";"Out";"VSp-OUT";1;"DOC";NA
"5045";2017-07-25 10:00:00;"Conventional";"VF";"VSp";"Out";"VSp-OUT";1;"DOC";NA
"5046";2017-06-27 10:00:00;"Conventional";"VF";"VSp";"Out";"VSp-OUT";1;"DOC";NA
"5047";2017-03-28 10:00:00;"Conventional";"VF";"VSp";"Out";"VSp-OUT";1;"DOC";NA
"5048";2017-08-29 10:00:00;"Conventional";"VF";"VSp";"Out";"VSp-OUT";1;"DOC";NA
"5049";2017-05-30 10:00:00;"Conventional";"VF";"VSp";"Out";"VSp-OUT";1;"DOC";NA
"5050";2017-03-01 10:00:00;"Pretreatment";"";"SEP";"In";"SEP-OUT";0;"IC";NA
"5051";2017-08-01 10:00:00;"Pretreatment";"";"SEP";"In";"SEP-OUT";0;"IC";NA
"5052";2017-05-02 10:00:00;"Pretreatment";"";"SEP";"In";"SEP-OUT";0;"IC";NA
"5053";2017-01-03 10:00:00;"Pretreatment";"";"SEP";"In";"SEP-OUT";0;"IC";NA
"5054";2017-04-04 10:00:00;"Pretreatment";"";"SEP";"In";"SEP-OUT";0;"IC";NA
"5055";2017-07-04 10:00:00;"Pretreatment";"";"SEP";"In";"SEP-OUT";0;"IC";NA
"5056";2017-02-07 10:00:00;"Pretreatment";"";"SEP";"In";"SEP-OUT";0;"IC";NA
"5057";2017-03-07 10:00:00;"Pretreatment";"";"SEP";"In";"SEP-OUT";0;"IC";NA
"5058";2017-08-08 10:00:00;"Pretreatment";"";"SEP";"In";"SEP-OUT";0;"IC";NA
"5059";2017-05-09 10:00:00;"Pretreatment";"";"SEP";"In";"SEP-OUT";0;"IC";NA
"5060";2017-01-10 10:00:00;"Pretreatment";"";"SEP";"In";"SEP-OUT";0;"IC";NA
"5061";2017-04-11 10:00:00;"Pretreatment";"";"SEP";"In";"SEP-OUT";0;"IC";NA
"5062";2017-02-14 10:00:00;"Pretreatment";"";"SEP";"In";"SEP-OUT";0;"IC";NA
"5063";2017-03-14 10:00:00;"Pretreatment";"";"SEP";"In";"SEP-OUT";0;"IC";NA
"5064";2017-06-14 10:00:00;"Pretreatment";"";"SEP";"In";"SEP-OUT";0;"IC";NA
"5065";2017-08-15 10:00:00;"Pretreatment";"";"SEP";"In";"SEP-OUT";0;"IC";NA
"5066";2017-05-16 10:00:00;"Pretreatment";"";"SEP";"In";"SEP-OUT";0;"IC";NA
"5067";2017-01-17 10:00:00;"Pretreatment";"";"SEP";"In";"SEP-OUT";0;"IC";NA
"5068";2017-07-18 10:00:00;"Pretreatment";"";"SEP";"In";"SEP-OUT";0;"IC";NA
"5069";2017-04-19 10:00:00;"Pretreatment";"";"SEP";"In";"SEP-OUT";0;"IC";NA
"5070";2017-06-20 10:00:00;"Pretreatment";"";"SEP";"In";"SEP-OUT";0;"IC";NA
"5071";2017-02-21 10:00:00;"Pretreatment";"";"SEP";"In";"SEP-OUT";0;"IC";NA
"5072";2017-03-21 10:00:00;"Pretreatment";"";"SEP";"In";"SEP-OUT";0;"IC";NA
"5073";2017-05-22 10:00:00;"Pretreatment";"";"SEP";"In";"SEP-OUT";0;"IC";NA
"5074";2017-08-22 10:00:00;"Pretreatment";"";"SEP";"In";"SEP-OUT";0;"IC";NA
"5075";2017-01-24 10:00:00;"Pretreatment";"";"SEP";"In";"SEP-OUT";0;"IC";NA
"5076";2017-04-25 10:00:00;"Pretreatment";"";"SEP";"In";"SEP-OUT";0;"IC";NA
"5077";2017-07-25 10:00:00;"Pretreatment";"";"SEP";"In";"SEP-OUT";0;"IC";NA
"5078";2017-06-27 10:00:00;"Pretreatment";"";"SEP";"In";"SEP-OUT";0;"IC";NA
"5079";2017-03-28 10:00:00;"Pretreatment";"";"SEP";"In";"SEP-OUT";0;"IC";NA
"5080";2017-08-29 10:00:00;"Pretreatment";"";"SEP";"In";"SEP-OUT";0;"IC";123.8
"5081";2017-05-30 10:00:00;"Pretreatment";"";"SEP";"In";"SEP-OUT";0;"IC";NA
"5082";2017-01-31 10:00:00;"Pretreatment";"";"SEP";"In";"SEP-OUT";0;"IC";NA
"5083";2017-03-01 10:00:00;"SoilTreatment";"VF";"WA";"Out";"WA-OUT";1;"IC";NA
"5084";2017-05-02 10:00:00;"SoilTreatment";"VF";"WA";"Out";"WA-OUT";1;"IC";NA
"5085";2017-04-04 10:00:00;"SoilTreatment";"VF";"WA";"Out";"WA-OUT";1;"IC";NA
"5086";2017-02-07 10:00:00;"SoilTreatment";"VF";"WA";"Out";"WA-OUT";1;"IC";NA
"5087";2017-03-07 10:00:00;"SoilTreatment";"VF";"WA";"Out";"WA-OUT";1;"IC";NA
"5088";2017-05-09 10:00:00;"SoilTreatment";"VF";"WA";"Out";"WA-OUT";1;"IC";NA
"5089";2017-04-11 10:00:00;"SoilTreatment";"VF";"WA";"Out";"WA-OUT";1;"IC";NA
"5090";2017-02-14 10:00:00;"SoilTreatment";"VF";"WA";"Out";"WA-OUT";1;"IC";NA
"5091";2017-03-14 10:00:00;"SoilTreatment";"VF";"WA";"Out";"WA-OUT";1;"IC";NA
"5092";2017-06-14 10:00:00;"SoilTreatment";"VF";"WA";"Out";"WA-OUT";1;"IC";NA
"5093";2017-05-16 10:00:00;"SoilTreatment";"VF";"WA";"Out";"WA-OUT";1;"IC";NA
"5094";2017-07-18 10:00:00;"SoilTreatment";"VF";"WA";"Out";"WA-OUT";1;"IC";NA
"5095";2017-04-19 10:00:00;"SoilTreatment";"VF";"WA";"Out";"WA-OUT";1;"IC";NA
"5096";2017-03-21 10:00:00;"SoilTreatment";"VF";"WA";"Out";"WA-OUT";1;"IC";NA
"5097";2017-05-22 10:00:00;"SoilTreatment";"VF";"WA";"Out";"WA-OUT";1;"IC";NA
"5098";2017-01-24 10:00:00;"SoilTreatment";"VF";"WA";"Out";"WA-OUT";1;"IC";NA
"5099";2017-04-25 10:00:00;"SoilTreatment";"VF";"WA";"Out";"WA-OUT";1;"IC";NA
"5100";2017-06-27 10:00:00;"SoilTreatment";"VF";"WA";"Out";"WA-OUT";1;"IC";NA
"5101";2017-03-28 10:00:00;"SoilTreatment";"VF";"WA";"Out";"WA-OUT";1;"IC";NA
"5102";2017-05-30 10:00:00;"SoilTreatment";"VF";"WA";"Out";"WA-OUT";1;"IC";NA
"5103";2017-01-31 10:00:00;"SoilTreatment";"VF";"WA";"Out";"WA-OUT";1;"IC";NA
"5104";2017-03-01 10:00:00;"SoilTreatment";"VF";"WB";"Out";"WB-OUT";1;"IC";NA
"5105";2017-05-02 10:00:00;"SoilTreatment";"VF";"WB";"Out";"WB-OUT";1;"IC";NA
"5106";2017-04-04 10:00:00;"SoilTreatment";"VF";"WB";"Out";"WB-OUT";1;"IC";NA
"5107";2017-02-07 10:00:00;"SoilTreatment";"VF";"WB";"Out";"WB-OUT";1;"IC";NA
"5108";2017-03-07 10:00:00;"SoilTreatment";"VF";"WB";"Out";"WB-OUT";1;"IC";NA
"5109";2017-05-09 10:00:00;"SoilTreatment";"VF";"WB";"Out";"WB-OUT";1;"IC";NA
"5110";2017-04-11 10:00:00;"SoilTreatment";"VF";"WB";"Out";"WB-OUT";1;"IC";NA
"5111";2017-02-14 10:00:00;"SoilTreatment";"VF";"WB";"Out";"WB-OUT";1;"IC";NA
"5112";2017-03-14 10:00:00;"SoilTreatment";"VF";"WB";"Out";"WB-OUT";1;"IC";NA
"5113";2017-06-14 10:00:00;"SoilTreatment";"VF";"WB";"Out";"WB-OUT";1;"IC";NA
"5114";2017-05-16 10:00:00;"SoilTreatment";"VF";"WB";"Out";"WB-OUT";1;"IC";NA
"5115";2017-04-19 10:00:00;"SoilTreatment";"VF";"WB";"Out";"WB-OUT";1;"IC";NA
"5116";2017-03-21 10:00:00;"SoilTreatment";"VF";"WB";"Out";"WB-OUT";1;"IC";NA
"5117";2017-05-22 10:00:00;"SoilTreatment";"VF";"WB";"Out";"WB-OUT";1;"IC";NA
"5118";2017-01-24 10:00:00;"SoilTreatment";"VF";"WB";"Out";"WB-OUT";1;"IC";NA
"5119";2017-04-25 10:00:00;"SoilTreatment";"VF";"WB";"Out";"WB-OUT";1;"IC";NA
"5120";2017-06-27 10:00:00;"SoilTreatment";"VF";"WB";"Out";"WB-OUT";1;"IC";NA
"5121";2017-03-28 10:00:00;"SoilTreatment";"VF";"WB";"Out";"WB-OUT";1;"IC";NA
"5122";2017-05-30 10:00:00;"SoilTreatment";"VF";"WB";"Out";"WB-OUT";1;"IC";NA
"5123";2017-01-31 10:00:00;"SoilTreatment";"VF";"WB";"Out";"WB-OUT";1;"IC";NA
"5124";2017-03-01 10:00:00;"Intensified";"HF";"HAp";"Out";"HAp-OUT";1;"IC";NA
"5125";2017-08-01 10:00:00;"Intensified";"HF";"HAp";"Out";"HAp-OUT";1;"IC";NA
"5126";2017-05-02 10:00:00;"Intensified";"HF";"HAp";"Out";"HAp-OUT";1;"IC";NA
"5127";2017-01-03 10:00:00;"Intensified";"HF";"HAp";"Out";"HAp-OUT";1;"IC";NA
"5128";2017-04-04 10:00:00;"Intensified";"HF";"HAp";"Out";"HAp-OUT";1;"IC";NA
"5129";2017-07-04 10:00:00;"Intensified";"HF";"HAp";"Out";"HAp-OUT";1;"IC";NA
"5130";2017-02-07 10:00:00;"Intensified";"HF";"HAp";"Out";"HAp-OUT";1;"IC";NA
"5131";2017-03-07 10:00:00;"Intensified";"HF";"HAp";"Out";"HAp-OUT";1;"IC";NA
"5132";2017-08-08 10:00:00;"Intensified";"HF";"HAp";"Out";"HAp-OUT";1;"IC";NA
"5133";2017-05-09 10:00:00;"Intensified";"HF";"HAp";"Out";"HAp-OUT";1;"IC";NA
"5134";2017-01-10 10:00:00;"Intensified";"HF";"HAp";"Out";"HAp-OUT";1;"IC";NA
"5135";2017-02-14 10:00:00;"Intensified";"HF";"HAp";"Out";"HAp-OUT";1;"IC";NA
"5136";2017-03-14 10:00:00;"Intensified";"HF";"HAp";"Out";"HAp-OUT";1;"IC";NA
"5137";2017-06-14 10:00:00;"Intensified";"HF";"HAp";"Out";"HAp-OUT";1;"IC";NA
"5138";2017-08-15 10:00:00;"Intensified";"HF";"HAp";"Out";"HAp-OUT";1;"IC";NA
"5139";2017-05-16 10:00:00;"Intensified";"HF";"HAp";"Out";"HAp-OUT";1;"IC";NA
"5140";2017-01-17 10:00:00;"Intensified";"HF";"HAp";"Out";"HAp-OUT";1;"IC";NA
"5141";2017-07-18 10:00:00;"Intensified";"HF";"HAp";"Out";"HAp-OUT";1;"IC";NA
"5142";2017-06-20 10:00:00;"Intensified";"HF";"HAp";"Out";"HAp-OUT";1;"IC";NA
"5143";2017-02-21 10:00:00;"Intensified";"HF";"HAp";"Out";"HAp-OUT";1;"IC";NA
"5144";2017-05-22 10:00:00;"Intensified";"HF";"HAp";"Out";"HAp-OUT";1;"IC";NA
"5145";2017-08-22 10:00:00;"Intensified";"HF";"HAp";"Out";"HAp-OUT";1;"IC";NA
"5146";2017-01-24 10:00:00;"Intensified";"HF";"HAp";"Out";"HAp-OUT";1;"IC";NA
"5147";2017-04-25 10:00:00;"Intensified";"HF";"HAp";"Out";"HAp-OUT";1;"IC";NA
"5148";2017-07-25 10:00:00;"Intensified";"HF";"HAp";"Out";"HAp-OUT";1;"IC";NA
"5149";2017-06-27 10:00:00;"Intensified";"HF";"HAp";"Out";"HAp-OUT";1;"IC";NA
"5150";2017-03-28 10:00:00;"Intensified";"HF";"HAp";"Out";"HAp-OUT";1;"IC";NA
"5151";2017-08-29 10:00:00;"Intensified";"HF";"HAp";"Out";"HAp-OUT";1;"IC";19.48
"5152";2017-05-30 10:00:00;"Intensified";"HF";"HAp";"Out";"HAp-OUT";1;"IC";NA
"5153";2017-01-31 10:00:00;"Intensified";"HF";"HAp";"Out";"HAp-OUT";1;"IC";NA
"5154";2017-03-01 10:00:00;"Intensified";"HF";"HA";"Out";"HA-OUT";1;"IC";NA
"5155";2017-08-01 10:00:00;"Intensified";"HF";"HA";"Out";"HA-OUT";1;"IC";NA
"5156";2017-05-02 10:00:00;"Intensified";"HF";"HA";"Out";"HA-OUT";1;"IC";NA
"5157";2017-01-03 10:00:00;"Intensified";"HF";"HA";"Out";"HA-OUT";1;"IC";NA
"5158";2017-04-04 10:00:00;"Intensified";"HF";"HA";"Out";"HA-OUT";1;"IC";NA
"5159";2017-07-04 10:00:00;"Intensified";"HF";"HA";"Out";"HA-OUT";1;"IC";NA
"5160";2017-02-07 10:00:00;"Intensified";"HF";"HA";"Out";"HA-OUT";1;"IC";NA
"5161";2017-03-07 10:00:00;"Intensified";"HF";"HA";"Out";"HA-OUT";1;"IC";NA
"5162";2017-08-08 10:00:00;"Intensified";"HF";"HA";"Out";"HA-OUT";1;"IC";NA
"5163";2017-05-09 10:00:00;"Intensified";"HF";"HA";"Out";"HA-OUT";1;"IC";NA
"5164";2017-01-10 10:00:00;"Intensified";"HF";"HA";"Out";"HA-OUT";1;"IC";NA
"5165";2017-02-14 10:00:00;"Intensified";"HF";"HA";"Out";"HA-OUT";1;"IC";NA
"5166";2017-03-14 10:00:00;"Intensified";"HF";"HA";"Out";"HA-OUT";1;"IC";NA
"5167";2017-06-14 10:00:00;"Intensified";"HF";"HA";"Out";"HA-OUT";1;"IC";NA
"5168";2017-08-15 10:00:00;"Intensified";"HF";"HA";"Out";"HA-OUT";1;"IC";NA
"5169";2017-05-16 10:00:00;"Intensified";"HF";"HA";"Out";"HA-OUT";1;"IC";NA
"5170";2017-07-18 10:00:00;"Intensified";"HF";"HA";"Out";"HA-OUT";1;"IC";NA
"5171";2017-04-19 10:00:00;"Intensified";"HF";"HA";"Out";"HA-OUT";1;"IC";NA
"5172";2017-06-20 10:00:00;"Intensified";"HF";"HA";"Out";"HA-OUT";1;"IC";NA
"5173";2017-02-21 10:00:00;"Intensified";"HF";"HA";"Out";"HA-OUT";1;"IC";NA
"5174";2017-05-22 10:00:00;"Intensified";"HF";"HA";"Out";"HA-OUT";1;"IC";NA
"5175";2017-08-22 10:00:00;"Intensified";"HF";"HA";"Out";"HA-OUT";1;"IC";NA
"5176";2017-01-24 10:00:00;"Intensified";"HF";"HA";"Out";"HA-OUT";1;"IC";NA
"5177";2017-04-25 10:00:00;"Intensified";"HF";"HA";"Out";"HA-OUT";1;"IC";NA
"5178";2017-07-25 10:00:00;"Intensified";"HF";"HA";"Out";"HA-OUT";1;"IC";NA
"5179";2017-06-27 10:00:00;"Intensified";"HF";"HA";"Out";"HA-OUT";1;"IC";NA
"5180";2017-03-28 10:00:00;"Intensified";"HF";"HA";"Out";"HA-OUT";1;"IC";NA
"5181";2017-08-29 10:00:00;"Intensified";"HF";"HA";"Out";"HA-OUT";1;"IC";7.636
"5182";2017-05-30 10:00:00;"Intensified";"HF";"HA";"Out";"HA-OUT";1;"IC";NA
"5183";2017-01-31 10:00:00;"Intensified";"HF";"HA";"Out";"HA-OUT";1;"IC";NA
"5184";2017-05-02 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-10";0.1;"IC";NA
"5185";2017-04-04 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-10";0.1;"IC";NA
"5186";2017-02-07 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-10";0.1;"IC";NA
"5187";2017-03-07 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-10";0.1;"IC";NA
"5188";2017-08-08 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-10";0.1;"IC";NA
"5189";2017-01-10 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-10";0.1;"IC";NA
"5190";2017-06-14 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-10";0.1;"IC";NA
"5191";2017-05-16 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-10";0.1;"IC";NA
"5192";2017-02-21 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-10";0.1;"IC";NA
"5193";2017-08-22 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-10";0.1;"IC";NA
"5194";2017-01-24 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-10";0.1;"IC";NA
"5195";2017-07-25 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-10";0.1;"IC";NA
"5196";2017-06-27 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-10";0.1;"IC";NA
"5197";2017-05-30 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-10";0.1;"IC";NA
"5198";2017-05-02 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-20";0.2;"IC";NA
"5199";2017-04-04 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-20";0.2;"IC";NA
"5200";2017-02-07 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-20";0.2;"IC";NA
"5201";2017-03-07 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-20";0.2;"IC";NA
"5202";2017-08-08 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-20";0.2;"IC";NA
"5203";2017-01-10 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-20";0.2;"IC";NA
"5204";2017-06-14 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-20";0.2;"IC";NA
"5205";2017-05-16 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-20";0.2;"IC";NA
"5206";2017-02-21 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-20";0.2;"IC";NA
"5207";2017-08-22 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-20";0.2;"IC";NA
"5208";2017-01-24 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-20";0.2;"IC";NA
"5209";2017-07-25 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-20";0.2;"IC";NA
"5210";2017-06-27 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-20";0.2;"IC";NA
"5211";2017-05-30 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-20";0.2;"IC";NA
"5212";2017-05-02 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-40";0.4;"IC";NA
"5213";2017-04-04 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-40";0.4;"IC";NA
"5214";2017-02-07 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-40";0.4;"IC";NA
"5215";2017-03-07 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-40";0.4;"IC";NA
"5216";2017-08-08 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-40";0.4;"IC";NA
"5217";2017-01-10 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-40";0.4;"IC";NA
"5218";2017-06-14 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-40";0.4;"IC";NA
"5219";2017-05-16 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-40";0.4;"IC";NA
"5220";2017-02-21 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-40";0.4;"IC";NA
"5221";2017-08-22 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-40";0.4;"IC";NA
"5222";2017-01-24 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-40";0.4;"IC";NA
"5223";2017-07-25 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-40";0.4;"IC";NA
"5224";2017-06-27 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-40";0.4;"IC";NA
"5225";2017-05-30 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-40";0.4;"IC";NA
"5226";2017-05-02 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-55";0.55;"IC";NA
"5227";2017-04-04 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-55";0.55;"IC";NA
"5228";2017-02-07 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-55";0.55;"IC";NA
"5229";2017-03-07 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-55";0.55;"IC";NA
"5230";2017-08-08 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-55";0.55;"IC";NA
"5231";2017-01-10 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-55";0.55;"IC";NA
"5232";2017-06-14 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-55";0.55;"IC";NA
"5233";2017-05-16 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-55";0.55;"IC";NA
"5234";2017-02-21 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-55";0.55;"IC";NA
"5235";2017-08-22 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-55";0.55;"IC";NA
"5236";2017-01-24 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-55";0.55;"IC";NA
"5237";2017-07-25 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-55";0.55;"IC";NA
"5238";2017-06-27 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-55";0.55;"IC";NA
"5239";2017-05-30 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-55";0.55;"IC";NA
"5240";2017-05-02 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-70";0.7;"IC";NA
"5241";2017-04-04 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-70";0.7;"IC";NA
"5242";2017-02-07 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-70";0.7;"IC";NA
"5243";2017-03-07 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-70";0.7;"IC";NA
"5244";2017-08-08 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-70";0.7;"IC";NA
"5245";2017-01-10 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-70";0.7;"IC";NA
"5246";2017-06-14 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-70";0.7;"IC";NA
"5247";2017-05-16 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-70";0.7;"IC";NA
"5248";2017-02-21 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-70";0.7;"IC";NA
"5249";2017-08-22 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-70";0.7;"IC";NA
"5250";2017-01-24 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-70";0.7;"IC";NA
"5251";2017-07-25 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-70";0.7;"IC";NA
"5252";2017-06-27 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-70";0.7;"IC";NA
"5253";2017-05-30 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-70";0.7;"IC";NA
"5254";2017-05-02 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-85";0.85;"IC";NA
"5255";2017-04-04 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-85";0.85;"IC";NA
"5256";2017-02-07 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-85";0.85;"IC";NA
"5257";2017-03-07 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-85";0.85;"IC";NA
"5258";2017-08-08 10:00:00;"Intensified";"HF";"HMc";"PoreWater";"HMc-85";0.85;"IC";NA
