DateTime;T_air_mean;humidity_rel;wind_speed_mean;wind_speed_max;wind_direction;radiation;pressure_air;P;ET_haude;ET_penman;T_air_min;T_air_max;RDate_Xlt;Date
24.05.2017 07:30;12.3;75;4.1;6.8;287;276.4;1005.1;0;0;0.031;12.3;12.3;24.05.2017 07:30;24.05.2017
24.05.2017 07:40;12.4;74;4.7;7.2;289;225.4;1005.2;0;0;0.028;12.4;12.4;24.05.2017 07:40;24.05.2017
24.05.2017 07:50;12.5;74;4.4;7.2;282;315.8;1005.3;0;0;0.035;12.5;12.5;24.05.2017 07:50;24.05.2017
24.05.2017 08:00;12.7;73;4.8;7.8;287;282.5;1005.3;0;0;0.033;12.7;12.7;24.05.2017 08:00;24.05.2017
24.05.2017 08:10;13.1;72;4.3;8.6;293;339.1;1005.4;0;0;0.038;13.1;13.1;24.05.2017 08:10;24.05.2017
24.05.2017 08:20;12.9;69;4.6;7.9;289;266.8;1005.4;0;0;0.033;12.9;12.9;24.05.2017 08:20;24.05.2017
24.05.2017 08:30;13;69;4.8;8.1;290;207.3;1005.4;0;0;0.029;13;13;24.05.2017 08:30;24.05.2017
24.05.2017 08:40;13;69;3.7;8;113;269.6;1005.4;0;0;0.032;13;13;24.05.2017 08:40;24.05.2017
24.05.2017 08:50;13.5;69;4;6.6;291;348.8;1005.5;0;0;0.04;13.5;13.5;24.05.2017 08:50;24.05.2017
24.05.2017 09:00;13.7;67;4.3;7.8;295;396.6;1005.6;0;0;0.045;13.7;13.7;24.05.2017 09:00;24.05.2017
24.05.2017 09:10;13.8;65;4.5;8.8;294;343.8;1005.7;0;0;0.042;13.8;13.8;24.05.2017 09:10;24.05.2017
24.05.2017 09:20;14.1;65;4;7.2;293;462.8;1005.7;0;0;0.052;14.1;14.1;24.05.2017 09:20;24.05.2017
24.05.2017 09:30;13.9;65;5.2;8.6;277;346.5;1005.8;0;0;0.044;13.9;13.9;24.05.2017 09:30;24.05.2017
24.05.2017 09:40;13.9;68;4.1;7.5;288;558;1005.7;0;0;0.059;13.9;13.9;24.05.2017 09:40;24.05.2017
24.05.2017 09:50;15;64;4.7;7.7;293;771.8;1005.7;0;0;0.083;15;15;24.05.2017 09:50;24.05.2017
24.05.2017 10:00;15.1;61;5.9;9.1;282;507.1;1005.8;0;0;0.062;15.1;15.1;24.05.2017 10:00;24.05.2017
24.05.2017 10:10;14.8;62;5.6;10.3;280;516.8;1005.8;0;0;0.062;14.8;14.8;24.05.2017 10:10;24.05.2017
24.05.2017 10:20;14.5;62;4.9;8.4;298;623;1005.8;0;0;0.069;14.5;14.5;24.05.2017 10:20;24.05.2017
24.05.2017 10:30;15.3;60;5.3;10.2;285;473;1005.8;0;0;0.058;15.3;15.3;24.05.2017 10:30;24.05.2017
24.05.2017 10:40;15.1;61;4.5;8.6;294;741.1;1005.9;0;0;0.078;15.1;15.1;24.05.2017 10:40;24.05.2017
24.05.2017 10:50;15.3;60;5.4;8.5;281;599;1005.9;0;0;0.07;15.3;15.3;24.05.2017 10:50;24.05.2017
24.05.2017 11:00;15.9;59;4.6;7.8;296;795.4;1005.8;0;0;0.088;15.9;15.9;24.05.2017 11:00;24.05.2017
24.05.2017 11:10;15.8;56;6;10.2;283;390.7;1006;0;0;0.054;15.8;15.8;24.05.2017 11:10;24.05.2017
24.05.2017 11:20;15.5;59;5.5;9.1;279;392.1;1005.9;0;0;0.052;15.5;15.5;24.05.2017 11:20;24.05.2017
24.05.2017 11:30;15.8;58;4.8;9.5;281;417.4;1005.9;0;0;0.052;15.8;15.8;24.05.2017 11:30;24.05.2017
24.05.2017 11:40;15.8;57;4.9;8.6;287;537.5;1005.9;0;0;0.065;15.8;15.8;24.05.2017 11:40;24.05.2017
24.05.2017 11:50;16.4;54;5.6;9.6;288;595.5;1005.9;0;0;0.069;16.4;16.4;24.05.2017 11:50;24.05.2017
24.05.2017 12:00;16.4;54;5.3;9.4;292;421;1006;0;0;0.055;16.4;16.4;24.05.2017 12:00;24.05.2017
24.05.2017 12:10;16.6;53;5.4;11.5;292;910.7;1006;0;0;0.093;16.6;16.6;24.05.2017 12:10;24.05.2017
24.05.2017 12:20;16.8;49;5.5;11.8;298;723.9;1006.1;0;0;0.087;16.8;16.8;24.05.2017 12:20;24.05.2017
24.05.2017 12:30;17;50;6.7;9.9;281;585.1;1006.1;0;0;0.079;17;17;24.05.2017 12:30;24.05.2017
24.05.2017 12:40;17.1;51;5.3;10.6;290;570;1006.1;0;0;0.073;17.1;17.1;24.05.2017 12:40;24.05.2017
24.05.2017 12:50;16.9;52;4.6;8.1;292;926.9;1006.1;0;0;0.104;16.9;16.9;24.05.2017 12:50;24.05.2017
24.05.2017 13:00;17.3;49;5.9;10.1;288;376;1006.2;0;0;0.058;17.3;17.3;24.05.2017 13:00;24.05.2017
24.05.2017 13:10;16.4;52;4.2;7.8;295;354.1;1006.1;0;0;0.048;16.4;16.4;24.05.2017 13:10;24.05.2017
24.05.2017 13:20;17.1;52;5.4;9.7;281;792.6;1006;0;0;0.094;17.1;17.1;24.05.2017 13:20;24.05.2017
24.05.2017 13:30;16.9;50;6;10.1;282;454.8;1006;0;0;0.064;16.9;16.9;24.05.2017 13:30;24.05.2017
24.05.2017 13:40;17.2;49;4.9;8.7;300;586.9;1005.9;0;0;0.073;17.2;17.2;24.05.2017 13:40;24.05.2017
24.05.2017 13:50;17.8;49;6;9.5;289;664.8;1005.9;0;0;0.086;17.8;17.8;24.05.2017 13:50;24.05.2017
24.05.2017 14:00;17.7;48;4.8;7.7;294;679.1;1005.9;0;3;0.084;17.7;17.7;24.05.2017 14:00;24.05.2017
24.05.2017 14:10;17.9;46;5.3;9.1;293;669.3;1006;0;0;0.086;17.9;17.9;24.05.2017 14:10;24.05.2017
24.05.2017 14:20;18.1;47;5.7;10.5;292;829.7;1005.9;0;0;0.103;18.1;18.1;24.05.2017 14:20;24.05.2017
24.05.2017 14:30;17.9;46;5.6;10;283;453.5;1006;0;0;0.066;17.9;17.9;24.05.2017 14:30;24.05.2017
24.05.2017 14:40;17.2;49;5.3;8.8;284;403.7;1005.9;0;0;0.059;17.2;17.2;24.05.2017 14:40;24.05.2017
24.05.2017 14:50;18.1;48;4.7;8.1;295;782.8;1005.9;0;0;0.094;18.1;18.1;24.05.2017 14:50;24.05.2017
24.05.2017 15:00;18.6;47;3.8;7.2;292;501.7;1005.9;0;0;0.065;18.6;18.6;24.05.2017 15:00;24.05.2017
24.05.2017 15:10;17.8;47;5.3;7.9;291;300.5;1006;0;0;0.05;17.8;17.8;24.05.2017 15:10;24.05.2017
24.05.2017 15:20;17.7;47;5.1;8.5;291;489.3;1005.9;0;0;0.067;17.7;17.7;24.05.2017 15:20;24.05.2017
24.05.2017 15:30;17.5;47;5.5;8.8;291;284;1006;0;0;0.049;17.5;17.5;24.05.2017 15:30;24.05.2017
24.05.2017 15:40;16.9;49;4.4;8.7;306;204.2;1006;0;0;0.037;16.9;16.9;24.05.2017 15:40;24.05.2017
24.05.2017 15:50;16.7;51;3.6;6.9;308;228.8;1006;0;0;0.035;16.7;16.7;24.05.2017 15:50;24.05.2017
24.05.2017 16:00;16.9;51;4.5;8.5;294;251.9;1005.9;0;0;0.041;16.9;16.9;24.05.2017 16:00;24.05.2017
24.05.2017 16:10;16.7;52;4.2;7;296;198.4;1005.7;0;0;0.034;16.7;16.7;24.05.2017 16:10;24.05.2017
24.05.2017 16:20;16.5;53;3.1;5.5;302;199.4;1005.7;0;0;0.031;16.5;16.5;24.05.2017 16:20;24.05.2017
24.05.2017 16:30;17.1;53;3.4;5.9;297;456.8;1005.8;0;0;0.056;17.1;17.1;24.05.2017 16:30;24.05.2017
24.05.2017 16:40;17.9;50;3.7;7.8;291;332.7;1005.8;0;0;0.047;17.9;17.9;24.05.2017 16:40;24.05.2017
24.05.2017 16:50;17;51;4.4;7.4;287;132.9;1005.8;0;0;0.029;17;17;24.05.2017 16:50;24.05.2017
24.05.2017 17:00;16.5;53;3.5;6;293;76.7;1005.8;0;0;0.02;16.5;16.5;24.05.2017 17:00;24.05.2017
24.05.2017 17:10;16.5;53;3.8;7;295;96.5;1005.8;0;0;0.023;16.5;16.5;24.05.2017 17:10;24.05.2017
24.05.2017 17:20;16.6;51;3.4;6.6;295;94.6;1005.6;0;0;0.022;16.6;16.6;24.05.2017 17:20;24.05.2017
24.05.2017 17:30;16.4;54;3.8;6.9;291;103;1005.6;0;0;0.023;16.4;16.4;24.05.2017 17:30;24.05.2017
24.05.2017 17:40;15.9;61;3.6;6.5;283;118.1;1005.6;0;0;0.022;15.9;15.9;24.05.2017 17:40;24.05.2017
24.05.2017 17:50;15.7;63;3;5.3;292;103.8;1005.6;0;0;0.018;15.7;15.7;24.05.2017 17:50;24.05.2017
24.05.2017 18:00;15.8;63;2.7;4.9;291;79.6;1005.6;0;0;0.016;15.8;15.8;24.05.2017 18:00;24.05.2017
24.05.2017 18:10;15.9;62;3.4;7.5;297;77.2;1005.7;0;0;0.017;15.9;15.9;24.05.2017 18:10;24.05.2017
24.05.2017 18:20;16;59;3.2;6.9;302;91.5;1005.8;0;0;0.019;16;16;24.05.2017 18:20;24.05.2017
24.05.2017 18:30;16;59;3.2;7.1;301;68.6;1005.9;0;0;0.017;16;16;24.05.2017 18:30;24.05.2017
24.05.2017 18:40;15.7;59;3.6;6;295;42.1;1005.9;0;0;0.015;15.7;15.7;24.05.2017 18:40;24.05.2017
24.05.2017 18:50;15.4;60;4.1;7.6;298;33.9;1006.1;0;0;0.016;15.4;15.4;24.05.2017 18:50;24.05.2017
24.05.2017 19:00;15.1;61;4.5;7.9;299;23.3;1006.4;0;0;0.015;15.1;15.1;24.05.2017 19:00;24.05.2017
24.05.2017 19:10;14.1;69;2.2;4.2;298;31.5;1006.1;0;0;0.009;14.1;14.1;24.05.2017 19:10;24.05.2017
24.05.2017 19:20;13.7;73;0.9;2.5;316;22.1;1006.2;0;0;0.005;13.7;13.7;24.05.2017 19:20;24.05.2017
24.05.2017 19:30;13.7;74;1;2;77;29.3;1006.3;0;0;0.005;13.7;13.7;24.05.2017 19:30;24.05.2017
24.05.2017 19:40;13.8;74;0.7;2.1;323;13.4;1006.3;0;0;0.004;13.8;13.8;24.05.2017 19:40;24.05.2017
24.05.2017 19:50;13.6;73;0.7;1.2;334;7.4;1006.3;0;0;0.003;13.6;13.6;24.05.2017 19:50;24.05.2017
24.05.2017 20:00;13.3;74;0.2;0.5;315;4.6;1006.4;0;0;0.002;13.3;13.3;24.05.2017 20:00;24.05.2017
24.05.2017 20:10;12.8;76;0.8;1;248;2.5;1006.7;0;0;0.002;12.8;12.8;24.05.2017 20:10;24.05.2017
24.05.2017 20:20;12.1;80;0.5;0.9;239;1.2;1006.6;0;0;0.002;12.1;12.1;24.05.2017 20:20;24.05.2017
24.05.2017 20:30;11.5;83;1.1;1.6;230;0.4;1006.7;0;0;0.002;11.5;11.5;24.05.2017 20:30;24.05.2017
24.05.2017 20:40;11.3;86;1.3;2;229;0.2;1006.7;0;0;0.002;11.3;11.3;24.05.2017 20:40;24.05.2017
24.05.2017 20:50;11.5;88;1.2;1.7;232;0.1;1006.8;0;0;0.001;11.5;11.5;24.05.2017 20:50;24.05.2017
24.05.2017 21:00;11.8;89;1.3;1.7;238;0.1;1006.8;0;0;0.001;11.8;11.8;24.05.2017 21:00;24.05.2017
24.05.2017 21:10;11.9;90;1.1;1.5;234;0.1;1006.8;0;0;0.001;11.9;11.9;24.05.2017 21:10;24.05.2017
24.05.2017 21:20;11.9;90;1;1.3;245;0.1;1006.8;0;0;0.001;11.9;11.9;24.05.2017 21:20;24.05.2017
24.05.2017 21:30;11.8;90;1.1;1.6;249;0;1006.9;0;0;0.001;11.8;11.8;24.05.2017 21:30;24.05.2017
24.05.2017 21:40;11.7;90;1.1;1.5;247;0;1006.9;0;0;0.001;11.7;11.7;24.05.2017 21:40;24.05.2017
24.05.2017 21:50;11.7;90;1.2;1.6;244;0;1006.8;0;0;0.001;11.7;11.7;24.05.2017 21:50;24.05.2017
24.05.2017 22:00;11.4;90;1.4;2;235;0;1006.8;0;0;0.001;11.4;11.4;24.05.2017 22:00;24.05.2017
24.05.2017 22:10;10.8;90;1.5;1.9;240;0;1006.7;0;0;0.001;10.8;10.8;24.05.2017 22:10;24.05.2017
24.05.2017 22:20;10.4;91;1;1.7;239;0;1006.7;0;0;0.001;10.4;10.4;24.05.2017 22:20;24.05.2017
24.05.2017 22:30;9.9;91;1.1;1.6;238;0;1006.8;0;0;0.001;9.9;9.9;24.05.2017 22:30;24.05.2017
24.05.2017 22:40;9.6;92;1;1.3;238;0;1006.7;0;0;0.001;9.6;9.6;24.05.2017 22:40;24.05.2017
24.05.2017 22:50;9.2;92;0.9;1.3;247;0;1006.7;0;0;0.001;9.2;9.2;24.05.2017 22:50;24.05.2017
24.05.2017 23:00;9;93;1.1;1.4;247;0;1006.7;0;0;0.001;9;9;24.05.2017 23:00;24.05.2017
24.05.2017 23:10;8.7;93;1.2;1.4;247;0;1006.6;0;0;0.001;8.7;8.7;24.05.2017 23:10;24.05.2017
24.05.2017 23:20;8.5;93;1;1.4;235;0;1006.6;0;0;0.001;8.5;8.5;24.05.2017 23:20;24.05.2017
24.05.2017 23:30;8.1;94;0.4;0.5;238;0;1006.7;0;0;0;8.1;8.1;24.05.2017 23:30;24.05.2017
24.05.2017 23:40;8;94;0;0;232;0;1006.8;0;0;0;8;8;24.05.2017 23:40;24.05.2017
24.05.2017 23:50;8;94;0;0;228;0;1006.7;0;0;0;8;8;24.05.2017 23:50;24.05.2017
25.05.2017 00:00;8.1;95;0;0;221;0;1006.7;0;0;0;8.1;8.1;25.05.2017 00:00;25.05.2017
25.05.2017 00:10;8.2;95;0;0;235;0;1006.6;0;0;0;8.2;8.2;25.05.2017 00:10;25.05.2017
25.05.2017 00:20;8.3;95;1.2;1.6;234;0;1006.5;0;0;0;8.3;8.3;25.05.2017 00:20;25.05.2017
25.05.2017 00:30;8.5;95;0.6;0.9;249;0;1006.6;0;0;0;8.5;8.5;25.05.2017 00:30;25.05.2017
25.05.2017 00:40;8.8;95;0;0;223;0;1006.8;0;0;0;8.8;8.8;25.05.2017 00:40;25.05.2017
25.05.2017 00:50;8.9;95;0;0;242;0;1006.6;0;0;0;8.9;8.9;25.05.2017 00:50;25.05.2017
25.05.2017 01:00;8.9;95;0;0;242;0;1006.6;0;0;0;8.9;8.9;25.05.2017 01:00;25.05.2017
25.05.2017 01:10;8.9;94;0;0;213;0;1006.6;0;0;0;8.9;8.9;25.05.2017 01:10;25.05.2017
25.05.2017 01:20;8.6;94;0;0;215;0;1006.6;0;0;0;8.6;8.6;25.05.2017 01:20;25.05.2017
25.05.2017 01:30;8.3;94;0;0;245;0;1006.6;0;0;0;8.3;8.3;25.05.2017 01:30;25.05.2017
25.05.2017 01:40;7.8;94;0;0;239;0;1006.5;0;0;0;7.8;7.8;25.05.2017 01:40;25.05.2017
25.05.2017 01:50;7.4;94;1.2;1.8;245;0;1006.5;0;0;0.001;7.4;7.4;25.05.2017 01:50;25.05.2017
25.05.2017 02:00;7.2;94;0;0;216;0;1006.4;0;0;0;7.2;7.2;25.05.2017 02:00;25.05.2017
25.05.2017 02:10;7;94;0.6;0.8;199;0;1006.2;0;0;0;7;7;25.05.2017 02:10;25.05.2017
25.05.2017 02:20;6.9;94;1.1;1.4;214;0;1006.2;0;0;0;6.9;6.9;25.05.2017 02:20;25.05.2017
25.05.2017 02:30;6.6;94;0.8;1.1;230;0;1006.3;0;0;0.001;6.6;6.6;25.05.2017 02:30;25.05.2017
25.05.2017 02:40;6.3;94;0;0;242;0;1006.3;0;0;0;6.3;6.3;25.05.2017 02:40;25.05.2017
25.05.2017 02:50;6.1;94;0.2;0.3;222;0;1006.3;0;0;0;6.1;6.1;25.05.2017 02:50;25.05.2017
25.05.2017 03:00;5.8;95;0;0;224;0;1006.2;0;0;0;5.8;5.8;25.05.2017 03:00;25.05.2017
25.05.2017 03:10;5.9;95;0;0;224;0;1006.2;0;0;0;5.9;5.9;25.05.2017 03:10;25.05.2017
25.05.2017 03:20;6;95;0.9;1.1;234;0.1;1006.2;0;0;0;6;6;25.05.2017 03:20;25.05.2017
25.05.2017 03:30;5.9;95;0.7;1.2;230;0.1;1006.2;0;0;0;5.9;5.9;25.05.2017 03:30;25.05.2017
25.05.2017 03:40;5.8;95;1.2;1.8;234;0.4;1006.3;0;0;0;5.8;5.8;25.05.2017 03:40;25.05.2017
25.05.2017 03:50;5.7;96;1.6;1.9;237;1.3;1006.3;0;0;0.001;5.7;5.7;25.05.2017 03:50;25.05.2017
25.05.2017 04:00;5.8;96;1.5;1.9;234;2.6;1006.3;0;0;0.001;5.8;5.8;25.05.2017 04:00;25.05.2017
25.05.2017 04:10;5.9;96;1.8;2.3;245;5.3;1006.3;0;0;0.001;5.9;5.9;25.05.2017 04:10;25.05.2017
25.05.2017 04:20;5.9;96;1.8;2.2;243;11.7;1006.3;0;0;0.001;5.9;5.9;25.05.2017 04:20;25.05.2017
25.05.2017 04:30;6.2;97;1.8;2.3;249;21.7;1006.3;0;0;0.002;6.2;6.2;25.05.2017 04:30;25.05.2017
25.05.2017 04:40;6.5;97;1.6;2.2;255;23.8;1006.4;0;0;0.002;6.5;6.5;25.05.2017 04:40;25.05.2017
25.05.2017 04:50;6.7;96;1.3;2;251;34.4;1006.4;0;0;0.003;6.7;6.7;25.05.2017 04:50;25.05.2017
25.05.2017 05:00;6.8;97;1.8;2.5;246;56;1006.5;0;0;0.005;6.8;6.8;25.05.2017 05:00;25.05.2017
25.05.2017 05:10;7.1;97;1.6;2.3;249;61.7;1006.5;0;0;0.005;7.1;7.1;25.05.2017 05:10;25.05.2017
25.05.2017 05:20;7.3;97;1;1.6;235;72.8;1006.5;0;0;0.006;7.3;7.3;25.05.2017 05:20;25.05.2017
25.05.2017 05:30;7.8;97;1.1;1.6;241;101.2;1006.6;0;0;0.008;7.8;7.8;25.05.2017 05:30;25.05.2017
25.05.2017 05:40;8.4;97;1.1;2;248;124.3;1006.6;0;0;0.01;8.4;8.4;25.05.2017 05:40;25.05.2017
25.05.2017 05:50;8.9;97;1.3;2.3;249;123.1;1006.6;0;0;0.01;8.9;8.9;25.05.2017 05:50;25.05.2017
25.05.2017 06:00;9.4;97;1.4;2;250;190.2;1006.6;0;0;0.016;9.4;9.4;25.05.2017 06:00;25.05.2017
25.05.2017 06:10;10.1;97;2.1;2.8;250;230.8;1006.8;0;0;0.019;10.1;10.1;25.05.2017 06:10;25.05.2017
25.05.2017 06:20;10.5;96;1.8;2.6;249;168.4;1006.8;0;0;0.014;10.5;10.5;25.05.2017 06:20;25.05.2017
25.05.2017 06:30;10.7;96;1.5;2.3;247;129.1;1007.1;0;0;0.011;10.7;10.7;25.05.2017 06:30;25.05.2017
25.05.2017 06:40;10.9;96;1.5;2.3;252;133;1007;0;0;0.012;10.9;10.9;25.05.2017 06:40;25.05.2017
25.05.2017 06:50;11.2;95;1.3;2;260;100.2;1007.1;0;0;0.009;11.2;11.2;25.05.2017 06:50;25.05.2017
25.05.2017 07:00;11.5;95;1.7;3.1;268;134.7;1007.3;0;0;0.012;11.5;11.5;25.05.2017 07:00;25.05.2017
25.05.2017 07:10;11.8;94;1.4;2.4;270;179.9;1007.2;0;0;0.016;11.8;11.8;25.05.2017 07:10;25.05.2017
25.05.2017 07:20;12.2;93;1.6;2.6;284;218.7;1007.3;0;0;0.02;12.2;12.2;25.05.2017 07:20;25.05.2017
25.05.2017 07:30;12.6;91;1.8;3.4;280;250.6;1007.3;0;0;0.023;12.6;12.6;25.05.2017 07:30;25.05.2017
25.05.2017 07:40;12.7;90;2.6;4.5;281;206.1;1007.4;0;0;0.02;12.7;12.7;25.05.2017 07:40;25.05.2017
25.05.2017 07:50;12.7;88;2.8;5.2;286;187.6;1007.4;0;0;0.019;12.7;12.7;25.05.2017 07:50;25.05.2017
25.05.2017 08:00;12.8;88;2.8;5.6;288;239.9;1007.5;0;0;0.024;12.8;12.8;25.05.2017 08:00;25.05.2017
25.05.2017 08:10;13.2;86;2.5;4.7;290;354.7;1007.5;0;0;0.034;13.2;13.2;25.05.2017 08:10;25.05.2017
25.05.2017 08:20;13.9;84;2.3;4.4;281;499.4;1007.5;0;0;0.047;13.9;13.9;25.05.2017 08:20;25.05.2017
25.05.2017 08:30;14.2;80;3.8;6;276;320.8;1007.5;0;0;0.034;14.2;14.2;25.05.2017 08:30;25.05.2017
25.05.2017 08:40;14.1;79;3.8;6.8;287;330.2;1007.5;0;0;0.035;14.1;14.1;25.05.2017 08:40;25.05.2017
25.05.2017 08:50;14.8;78;2.8;5.3;289;650.2;1007.4;0;0;0.064;14.8;14.8;25.05.2017 08:50;25.05.2017
25.05.2017 09:00;15.1;74;4.2;6.6;278;426;1007.5;0;0;0.047;15.1;15.1;25.05.2017 09:00;25.05.2017
25.05.2017 09:10;15.7;72;3.7;6.8;287;635.1;1007.5;0;0;0.067;15.7;15.7;25.05.2017 09:10;25.05.2017
25.05.2017 09:20;15.6;71;3.9;6;272;583.5;1007.6;0;0;0.062;15.6;15.6;25.05.2017 09:20;25.05.2017
25.05.2017 09:30;15.9;69;3.7;6.6;288;494.6;1007.7;0;0;0.055;15.9;15.9;25.05.2017 09:30;25.05.2017
25.05.2017 09:40;16.2;67;3.7;7;272;460.2;1007.8;0;0;0.052;16.2;16.2;25.05.2017 09:40;25.05.2017
25.05.2017 09:50;15.7;66;4.1;6.2;278;363.8;1007.7;0;0;0.044;15.7;15.7;25.05.2017 09:50;25.05.2017
25.05.2017 10:00;16;65;2.6;4.9;288;365.5;1007.8;0;0;0.041;16;16;25.05.2017 10:00;25.05.2017
25.05.2017 10:10;16;66;3.2;5.4;282;335.2;1007.9;0;0;0.04;16;16;25.05.2017 10:10;25.05.2017
25.05.2017 10:20;16.1;66;2.5;5;290;276.3;1007.9;0;0;0.033;16.1;16.1;25.05.2017 10:20;25.05.2017
25.05.2017 10:30;16.4;65;2.4;4.6;303;486.9;1007.8;0;0;0.052;16.4;16.4;25.05.2017 10:30;25.05.2017
25.05.2017 10:40;16.4;64;2.9;4.9;282;220.6;1007.8;0;0;0.029;16.4;16.4;25.05.2017 10:40;25.05.2017
25.05.2017 10:50;16.3;65;2.5;4.9;294;374.1;1007.8;0;0;0.042;16.3;16.3;25.05.2017 10:50;25.05.2017
25.05.2017 11:00;16.8;62;3.2;6.3;284;421.3;1007.7;0;0;0.049;16.8;16.8;25.05.2017 11:00;25.05.2017
25.05.2017 11:10;17;63;3.4;6.1;281;450.3;1007.7;0;0;0.053;17;17;25.05.2017 11:10;25.05.2017
25.05.2017 11:20;16.9;62;2.7;5.2;274;311.1;1007.6;0;0;0.038;16.9;16.9;25.05.2017 11:20;25.05.2017
25.05.2017 11:30;16.8;62;3.4;5.8;287;222.6;1007.7;0;0;0.031;16.8;16.8;25.05.2017 11:30;25.05.2017
25.05.2017 11:40;17;62;3.2;6.1;290;385.9;1007.7;0;0;0.046;17;17;25.05.2017 11:40;25.05.2017
25.05.2017 11:50;17.2;61;4;7;278;310;1007.8;0;0;0.042;17.2;17.2;25.05.2017 11:50;25.05.2017
25.05.2017 12:00;16.8;63;4.6;7;276;266.4;1007.6;0;0;0.038;16.8;16.8;25.05.2017 12:00;25.05.2017
25.05.2017 12:10;17.2;64;3.9;6.7;290;718.4;1007.5;0;0;0.076;17.2;17.2;25.05.2017 12:10;25.05.2017
25.05.2017 12:20;18.4;59;4.3;8.8;291;605.7;1007.6;0;0;0.066;18.4;18.4;25.05.2017 12:20;25.05.2017
25.05.2017 12:30;18.1;60;3.8;7.3;290;507.1;1007.7;0;0;0.061;18.1;18.1;25.05.2017 12:30;25.05.2017
25.05.2017 12:40;18.3;60;4.2;7.4;290;670.2;1007.8;0;0;0.078;18.3;18.3;25.05.2017 12:40;25.05.2017
25.05.2017 12:50;17.8;60;5.7;8.5;279;377.3;1007.8;0;0;0.053;17.8;17.8;25.05.2017 12:50;25.05.2017
25.05.2017 13:00;17.1;63;4.8;7.7;275;442;1007.7;0;0;0.055;17.1;17.1;25.05.2017 13:00;25.05.2017
25.05.2017 13:10;17.7;62;3.9;6.6;287;519.9;1007.5;0;0;0.061;17.7;17.7;25.05.2017 13:10;25.05.2017
25.05.2017 13:20;17.8;62;3.3;6.8;295;470.6;1007.8;0;0;0.055;17.8;17.8;25.05.2017 13:20;25.05.2017
25.05.2017 13:30;18.1;63;3.5;7.4;280;761.6;1007.6;0;0;0.082;18.1;18.1;25.05.2017 13:30;25.05.2017
25.05.2017 13:40;19;60;4.4;7.4;287;974.6;1007.6;0;0;0.109;19;19;25.05.2017 13:40;25.05.2017
25.05.2017 13:50;19.1;58;4.5;7.4;278;861;1007.7;0;0;0.099;19.1;19.1;25.05.2017 13:50;25.05.2017
25.05.2017 14:00;18.8;58;4.7;7.2;278;748;1007.8;0;2.6;0.088;18.8;18.8;25.05.2017 14:00;25.05.2017
25.05.2017 14:10;18.3;59;4.4;7.6;282;518.3;1007.9;0;0;0.064;18.3;18.3;25.05.2017 14:10;25.05.2017
25.05.2017 14:20;18.6;59;4;7.7;281;690.1;1007.7;0;0;0.08;18.6;18.6;25.05.2017 14:20;25.05.2017
25.05.2017 14:30;18.7;58;4.4;6.7;285;819.2;1007.8;0;0;0.094;18.7;18.7;25.05.2017 14:30;25.05.2017
25.05.2017 14:40;18.7;59;4.2;7;286;763.3;1007.9;0;0;0.088;18.7;18.7;25.05.2017 14:40;25.05.2017
25.05.2017 14:50;18.9;59;3.9;7;295;729.5;1008;0;0;0.084;18.9;18.9;25.05.2017 14:50;25.05.2017
25.05.2017 15:00;18.7;59;3.2;7;305;447;1008.1;0;0;0.055;18.7;18.7;25.05.2017 15:00;25.05.2017
25.05.2017 15:10;18.2;61;4.2;6.5;294;733.7;1008.1;0;0;0.084;18.2;18.2;25.05.2017 15:10;25.05.2017
25.05.2017 15:20;18.3;60;4.4;7;275;714.5;1008;0;0;0.083;18.3;18.3;25.05.2017 15:20;25.05.2017
25.05.2017 15:30;18.2;61;4.6;6.9;274;729.8;1008;0;0;0.084;18.2;18.2;25.05.2017 15:30;25.05.2017
25.05.2017 15:40;18.1;61;4.4;7.8;285;676.4;1008.1;0;0;0.079;18.1;18.1;25.05.2017 15:40;25.05.2017
25.05.2017 15:50;17.8;61;4.7;7.4;280;618.6;1008.1;0;0;0.074;17.8;17.8;25.05.2017 15:50;25.05.2017
25.05.2017 16:00;17.7;61;3.5;6.6;318;388;1008.1;0;0;0.048;17.7;17.7;25.05.2017 16:00;25.05.2017
25.05.2017 16:10;16.9;64;3.2;5.8;329;359.2;1008.1;0;0;0.043;16.9;16.9;25.05.2017 16:10;25.05.2017
25.05.2017 16:20;17.1;63;2.9;5.5;325;360.9;1008;0;0;0.043;17.1;17.1;25.05.2017 16:20;25.05.2017
25.05.2017 16:30;17.3;61;2.9;5.9;103;342.5;1008.1;0;0;0.042;17.3;17.3;25.05.2017 16:30;25.05.2017
25.05.2017 16:40;17.2;61;2.2;4.2;321;274.5;1008;0;0;0.034;17.2;17.2;25.05.2017 16:40;25.05.2017
25.05.2017 16:50;17.1;62;1.9;4;305;169.5;1007.9;0;0;0.023;17.1;17.1;25.05.2017 16:50;25.05.2017
25.05.2017 17:00;16.8;63;1.9;3.8;293;159.1;1007.7;0;0;0.022;16.8;16.8;25.05.2017 17:00;25.05.2017
25.05.2017 17:10;16.8;63;1.5;3;320;111.7;1007.5;0;0;0.016;16.8;16.8;25.05.2017 17:10;25.05.2017
25.05.2017 17:20;16.7;65;1.1;2.3;298;148.1;1007.3;0;0;0.018;16.7;16.7;25.05.2017 17:20;25.05.2017
